Date,Start (ET),Visitor/Neutral,PTS,Home/Neutral,PTS.1, , .1,Attend.,Notes
"Mon, Feb 5, 2018",8:00 pm,Utah Jazz,133.0,New Orleans Pelicans,109.0,Box Score,,14293.0,
"Mon, Feb 5, 2018",10:00 pm,Chicago Bulls,98.0,Sacramento Kings,104.0,Box Score,,17583.0,
"Tue, Feb 6, 2018",7:30 pm,Memphis Grizzlies,82.0,Atlanta Hawks,108.0,Box Score,,11866.0,
"Tue, Feb 6, 2018",7:30 pm,Houston Rockets,123.0,Brooklyn Nets,113.0,Box Score,,15064.0,
"Tue, Feb 6, 2018",10:30 pm,Oklahoma City Thunder,125.0,Golden State Warriors,105.0,Box Score,,19596.0,
"Tue, Feb 6, 2018",10:30 pm,Phoenix Suns,93.0,Los Angeles Lakers,112.0,Box Score,,18997.0,
"Tue, Feb 6, 2018",7:30 pm,Milwaukee Bucks,103.0,New York Knicks,89.0,Box Score,,19812.0,
"Tue, Feb 6, 2018",7:00 pm,Cleveland Cavaliers,98.0,Orlando Magic,116.0,Box Score,,18846.0,
"Tue, Feb 6, 2018",8:00 pm,Washington Wizards,102.0,Philadelphia 76ers,115.0,Box Score,,20530.0,
"Tue, Feb 6, 2018",7:30 pm,Boston Celtics,91.0,Toronto Raptors,111.0,Box Score,,20017.0,
"Wed, Feb 7, 2018",8:00 pm,Minnesota Timberwolves,138.0,Cleveland Cavaliers,140.0,Box Score,OT,20562.0,
"Wed, Feb 7, 2018",7:00 pm,Brooklyn Nets,106.0,Detroit Pistons,115.0,Box Score,,15114.0,
"Wed, Feb 7, 2018",8:00 pm,Utah Jazz,92.0,Memphis Grizzlies,88.0,Box Score,,13187.0,
"Wed, Feb 7, 2018",7:30 pm,Houston Rockets,109.0,Miami Heat,101.0,Box Score,,19600.0,
"Wed, Feb 7, 2018",10:30 pm,San Antonio Spurs,129.0,Phoenix Suns,81.0,Box Score,,15993.0,
"Thu, Feb 8, 2018",10:30 pm,Dallas Mavericks,103.0,Golden State Warriors,121.0,Box Score,,19596.0,
"Thu, Feb 8, 2018",10:30 pm,Oklahoma City Thunder,81.0,Los Angeles Lakers,106.0,Box Score,,18997.0,
"Thu, Feb 8, 2018",7:00 pm,Atlanta Hawks,98.0,Orlando Magic,100.0,Box Score,,16215.0,
"Thu, Feb 8, 2018",10:00 pm,Charlotte Hornets,103.0,Portland Trail Blazers,109.0,Box Score,OT,19178.0,
"Thu, Feb 8, 2018",7:30 pm,New York Knicks,88.0,Toronto Raptors,113.0,Box Score,,19800.0,
"Thu, Feb 8, 2018",8:00 pm,Boston Celtics,110.0,Washington Wizards,104.0,Box Score,OT,20356.0,
"Fri, Feb 9, 2018",7:30 pm,Cleveland Cavaliers,123.0,Atlanta Hawks,107.0,Box Score,,16438.0,
"Fri, Feb 9, 2018",7:30 pm,Indiana Pacers,97.0,Boston Celtics,91.0,Box Score,,18624.0,
"Fri, Feb 9, 2018",9:30 pm,Minnesota Timberwolves,113.0,Chicago Bulls,114.0,Box Score,,21558.0,
"Fri, Feb 9, 2018",7:00 pm,Los Angeles Clippers,108.0,Detroit Pistons,95.0,Box Score,,16697.0,
"Fri, Feb 9, 2018",8:00 pm,Denver Nuggets,104.0,Houston Rockets,130.0,Box Score,,18055.0,
"Fri, Feb 9, 2018",8:00 pm,Milwaukee Bucks,85.0,Miami Heat,91.0,Box Score,,20018.0,
"Fri, Feb 9, 2018",7:00 pm,New Orleans Pelicans,82.0,Philadelphia 76ers,100.0,Box Score,,20489.0,
"Fri, Feb 9, 2018",10:30 pm,Portland Trail Blazers,118.0,Sacramento Kings,100.0,Box Score,,17583.0,
"Fri, Feb 9, 2018",9:00 pm,Charlotte Hornets,94.0,Utah Jazz,106.0,Box Score,,18306.0,
"Sat, Feb 10, 2018",6:00 pm,New Orleans Pelicans,138.0,Brooklyn Nets,128.0,Box Score,2OT,16572.0,
"Sat, Feb 10, 2018",8:00 pm,Washington Wizards,101.0,Chicago Bulls,90.0,Box Score,,21112.0,
"Sat, Feb 10, 2018",8:30 pm,Los Angeles Lakers,123.0,Dallas Mavericks,130.0,Box Score,,20162.0,
"Sat, Feb 10, 2018",8:30 pm,San Antonio Spurs,105.0,Golden State Warriors,122.0,Box Score,,19596.0,
"Sat, Feb 10, 2018",7:00 pm,Milwaukee Bucks,111.0,Orlando Magic,104.0,Box Score,,18347.0,
"Sat, Feb 10, 2018",7:00 pm,Los Angeles Clippers,98.0,Philadelphia 76ers,112.0,Box Score,,20504.0,
"Sat, Feb 10, 2018",9:00 pm,Denver Nuggets,123.0,Phoenix Suns,113.0,Box Score,,16325.0,
"Sun, Feb 11, 2018",3:30 pm,Detroit Pistons,115.0,Atlanta Hawks,118.0,Box Score,,15214.0,
"Sun, Feb 11, 2018",3:30 pm,Cleveland Cavaliers,121.0,Boston Celtics,99.0,Box Score,,,
"Sun, Feb 11, 2018",1:00 pm,Toronto Raptors,123.0,Charlotte Hornets,103.0,Box Score,,18320.0,
"Sun, Feb 11, 2018",7:00 pm,Dallas Mavericks,97.0,Houston Rockets,104.0,Box Score,,18055.0,
"Sun, Feb 11, 2018",5:00 pm,New York Knicks,113.0,Indiana Pacers,121.0,Box Score,,17923.0,
"Sun, Feb 11, 2018",7:00 pm,Sacramento Kings,106.0,Minnesota Timberwolves,111.0,Box Score,,18068.0,
"Sun, Feb 11, 2018",7:00 pm,Memphis Grizzlies,92.0,Oklahoma City Thunder,110.0,Box Score,,18203.0,
"Sun, Feb 11, 2018",9:00 pm,Utah Jazz,115.0,Portland Trail Blazers,96.0,Box Score,,19730.0,
"Mon, Feb 12, 2018",7:30 pm,Los Angeles Clippers,114.0,Brooklyn Nets,101.0,Box Score,,13735.0,
"Mon, Feb 12, 2018",8:00 pm,Orlando Magic,101.0,Chicago Bulls,105.0,Box Score,,18611.0,
"Mon, Feb 12, 2018",7:00 pm,New Orleans Pelicans,118.0,Detroit Pistons,103.0,Box Score,,14453.0,
"Mon, Feb 12, 2018",10:30 pm,Phoenix Suns,83.0,Golden State Warriors,129.0,Box Score,,19596.0,
"Mon, Feb 12, 2018",7:00 pm,New York Knicks,92.0,Philadelphia 76ers,108.0,Box Score,,20589.0,
"Mon, Feb 12, 2018",9:00 pm,San Antonio Spurs,99.0,Utah Jazz,101.0,Box Score,,18306.0,
"Tue, Feb 13, 2018",8:30 pm,Sacramento Kings,114.0,Dallas Mavericks,109.0,Box Score,,19801.0,
"Tue, Feb 13, 2018",10:30 pm,San Antonio Spurs,109.0,Denver Nuggets,117.0,Box Score,,17623.0,
"Tue, Feb 13, 2018",8:00 pm,Atlanta Hawks,92.0,Milwaukee Bucks,97.0,Box Score,,14720.0,
"Tue, Feb 13, 2018",8:00 pm,Houston Rockets,126.0,Minnesota Timberwolves,108.0,Box Score,,18978.0,
"Tue, Feb 13, 2018",8:00 pm,Cleveland Cavaliers,120.0,Oklahoma City Thunder,112.0,Box Score,,18203.0,
"Tue, Feb 13, 2018",7:00 pm,Miami Heat,112.0,Toronto Raptors,115.0,Box Score,,19800.0,
"Wed, Feb 14, 2018",8:00 pm,Los Angeles Clippers,129.0,Boston Celtics,119.0,Box Score,,18624.0,
"Wed, Feb 14, 2018",7:30 pm,Indiana Pacers,108.0,Brooklyn Nets,103.0,Box Score,,13159.0,
"Wed, Feb 14, 2018",8:00 pm,Toronto Raptors,122.0,Chicago Bulls,98.0,Box Score,,21006.0,
"Wed, Feb 14, 2018",7:00 pm,Atlanta Hawks,98.0,Detroit Pistons,104.0,Box Score,,15849.0,
"Wed, Feb 14, 2018",8:00 pm,Sacramento Kings,91.0,Houston Rockets,100.0,Box Score,,18055.0,
"Wed, Feb 14, 2018",8:00 pm,Oklahoma City Thunder,121.0,Memphis Grizzlies,114.0,Box Score,,16012.0,
"Wed, Feb 14, 2018",8:00 pm,Los Angeles Lakers,117.0,New Orleans Pelicans,139.0,Box Score,,15436.0,
"Wed, Feb 14, 2018",7:30 pm,Washington Wizards,118.0,New York Knicks,113.0,Box Score,,19812.0,
"Wed, Feb 14, 2018",7:00 pm,Charlotte Hornets,104.0,Orlando Magic,102.0,Box Score,,18428.0,
"Wed, Feb 14, 2018",7:00 pm,Miami Heat,102.0,Philadelphia 76ers,104.0,Box Score,,20492.0,
"Wed, Feb 14, 2018",10:30 pm,Golden State Warriors,117.0,Portland Trail Blazers,123.0,Box Score,,19520.0,
"Wed, Feb 14, 2018",9:00 pm,Phoenix Suns,97.0,Utah Jazz,107.0,Box Score,,18306.0,
"Thu, Feb 15, 2018",8:00 pm,Denver Nuggets,134.0,Milwaukee Bucks,123.0,Box Score,,15486.0,
"Thu, Feb 15, 2018",9:00 pm,Los Angeles Lakers,111.0,Minnesota Timberwolves,119.0,Box Score,,17534.0,
"Thu, Feb 22, 2018",8:00 pm,Philadelphia 76ers,116.0,Chicago Bulls,115.0,Box Score,,21312.0,
"Thu, Feb 22, 2018",7:00 pm,Brooklyn Nets,96.0,Charlotte Hornets,111.0,Box Score,,14112.0,
"Thu, Feb 22, 2018",8:00 pm,Washington Wizards,110.0,Cleveland Cavaliers,103.0,Box Score,,20562.0,
"Thu, Feb 22, 2018",10:30 pm,Los Angeles Clippers,127.0,Golden State Warriors,134.0,Box Score,,19596.0,
"Thu, Feb 22, 2018",7:00 pm,New York Knicks,120.0,Orlando Magic,113.0,Box Score,,18846.0,
"Thu, Feb 22, 2018",10:00 pm,Oklahoma City Thunder,110.0,Sacramento Kings,107.0,Box Score,,,
"Fri, Feb 23, 2018",9:00 pm,San Antonio Spurs,119.0,Denver Nuggets,122.0,Box Score,,20027.0,
"Fri, Feb 23, 2018",7:00 pm,Boston Celtics,110.0,Detroit Pistons,98.0,Box Score,,20491.0,
"Fri, Feb 23, 2018",8:00 pm,Minnesota Timberwolves,102.0,Houston Rockets,120.0,Box Score,,18055.0,
"Fri, Feb 23, 2018",7:00 pm,Atlanta Hawks,93.0,Indiana Pacers,116.0,Box Score,,17923.0,
"Fri, Feb 23, 2018",10:30 pm,Dallas Mavericks,102.0,Los Angeles Lakers,124.0,Box Score,,18997.0,
"Fri, Feb 23, 2018",8:00 pm,Cleveland Cavaliers,112.0,Memphis Grizzlies,89.0,Box Score,,18119.0,
"Fri, Feb 23, 2018",8:00 pm,Miami Heat,123.0,New Orleans Pelicans,124.0,Box Score,OT,17751.0,
"Fri, Feb 23, 2018",9:00 pm,Los Angeles Clippers,128.0,Phoenix Suns,117.0,Box Score,,17126.0,
"Fri, Feb 23, 2018",7:30 pm,Milwaukee Bucks,122.0,Toronto Raptors,119.0,Box Score,OT,20047.0,
"Fri, Feb 23, 2018",9:00 pm,Portland Trail Blazers,100.0,Utah Jazz,81.0,Box Score,,18306.0,
"Fri, Feb 23, 2018",7:00 pm,Charlotte Hornets,122.0,Washington Wizards,105.0,Box Score,,17824.0,
"Sat, Feb 24, 2018",8:30 pm,Oklahoma City Thunder,80.0,Golden State Warriors,112.0,Box Score,,19596.0,
"Sat, Feb 24, 2018",7:30 pm,Memphis Grizzlies,89.0,Miami Heat,115.0,Box Score,,19600.0,
"Sat, Feb 24, 2018",9:00 pm,Chicago Bulls,104.0,Minnesota Timberwolves,122.0,Box Score,,18978.0,
"Sat, Feb 24, 2018",7:30 pm,Boston Celtics,121.0,New York Knicks,112.0,Box Score,,19812.0,
"Sat, Feb 24, 2018",5:00 pm,Orlando Magic,105.0,Philadelphia 76ers,116.0,Box Score,,20594.0,
"Sat, Feb 24, 2018",9:00 pm,Portland Trail Blazers,106.0,Phoenix Suns,104.0,Box Score,,17112.0,
"Sat, Feb 24, 2018",10:00 pm,Los Angeles Lakers,113.0,Sacramento Kings,108.0,Box Score,,17583.0,
"Sat, Feb 24, 2018",9:00 pm,Dallas Mavericks,90.0,Utah Jazz,97.0,Box Score,,18306.0,
"Sun, Feb 25, 2018",1:00 pm,Detroit Pistons,98.0,Charlotte Hornets,114.0,Box Score,,17894.0,
"Sun, Feb 25, 2018",3:30 pm,San Antonio Spurs,110.0,Cleveland Cavaliers,94.0,Box Score,,20562.0,
"Sun, Feb 25, 2018",8:00 pm,Houston Rockets,119.0,Denver Nuggets,114.0,Box Score,,20044.0,
"Sun, Feb 25, 2018",3:00 pm,New Orleans Pelicans,123.0,Milwaukee Bucks,121.0,Box Score,OT,18717.0,
"Sun, Feb 25, 2018",8:00 pm,Philadelphia 76ers,94.0,Washington Wizards,109.0,Box Score,,17180.0,
"Mon, Feb 26, 2018",7:30 pm,Los Angeles Lakers,123.0,Atlanta Hawks,104.0,Box Score,,16328.0,
"Mon, Feb 26, 2018",7:30 pm,Memphis Grizzlies,98.0,Boston Celtics,109.0,Box Score,,18624.0,
"Mon, Feb 26, 2018",7:30 pm,Chicago Bulls,87.0,Brooklyn Nets,104.0,Box Score,,15081.0,
"Mon, Feb 26, 2018",8:30 pm,Indiana Pacers,103.0,Dallas Mavericks,109.0,Box Score,,19536.0,
"Mon, Feb 26, 2018",8:00 pm,Phoenix Suns,116.0,New Orleans Pelicans,125.0,Box Score,,14302.0,
"Mon, Feb 26, 2018",7:30 pm,Golden State Warriors,125.0,New York Knicks,111.0,Box Score,,19812.0,
"Mon, Feb 26, 2018",8:00 pm,Orlando Magic,105.0,Oklahoma City Thunder,112.0,Box Score,,18203.0,
"Mon, Feb 26, 2018",10:00 pm,Minnesota Timberwolves,118.0,Sacramento Kings,100.0,Box Score,,17583.0,
"Mon, Feb 26, 2018",7:30 pm,Detroit Pistons,94.0,Toronto Raptors,123.0,Box Score,,19800.0,
"Mon, Feb 26, 2018",9:00 pm,Houston Rockets,96.0,Utah Jazz,85.0,Box Score,,18306.0,
"Tue, Feb 27, 2018",7:00 pm,Chicago Bulls,103.0,Charlotte Hornets,118.0,Box Score,,14521.0,
"Tue, Feb 27, 2018",7:00 pm,Brooklyn Nets,123.0,Cleveland Cavaliers,129.0,Box Score,,20562.0,
"Tue, Feb 27, 2018",10:30 pm,Los Angeles Clippers,122.0,Denver Nuggets,120.0,Box Score,,15004.0,
"Tue, Feb 27, 2018",7:30 pm,Philadelphia 76ers,101.0,Miami Heat,102.0,Box Score,,19600.0,
"Tue, Feb 27, 2018",8:00 pm,Washington Wizards,107.0,Milwaukee Bucks,104.0,Box Score,,16093.0,
"Tue, Feb 27, 2018",10:00 pm,Sacramento Kings,99.0,Portland Trail Blazers,116.0,Box Score,,19468.0,
"Wed, Feb 28, 2018",7:30 pm,Indiana Pacers,102.0,Atlanta Hawks,107.0,Box Score,,13316.0,
"Wed, Feb 28, 2018",7:30 pm,Charlotte Hornets,106.0,Boston Celtics,134.0,Box Score,,18624.0,
"Wed, Feb 28, 2018",8:30 pm,Oklahoma City Thunder,111.0,Dallas Mavericks,110.0,Box Score,OT,20202.0,
"Wed, Feb 28, 2018",7:00 pm,Milwaukee Bucks,87.0,Detroit Pistons,110.0,Box Score,,16146.0,
"Wed, Feb 28, 2018",10:30 pm,Houston Rockets,105.0,Los Angeles Clippers,92.0,Box Score,,19068.0,
"Wed, Feb 28, 2018",8:00 pm,Phoenix Suns,110.0,Memphis Grizzlies,102.0,Box Score,,13484.0,
"Wed, Feb 28, 2018",7:00 pm,Toronto Raptors,117.0,Orlando Magic,104.0,Box Score,,17328.0,
"Wed, Feb 28, 2018",8:30 pm,New Orleans Pelicans,121.0,San Antonio Spurs,116.0,Box Score,,18418.0,
"Wed, Feb 28, 2018",8:00 pm,Golden State Warriors,109.0,Washington Wizards,101.0,Box Score,,20356.0,
"Thu, Mar 1, 2018",8:00 pm,Philadelphia 76ers,108.0,Cleveland Cavaliers,97.0,Box Score,,20562.0,
"Thu, Mar 1, 2018",7:30 pm,Los Angeles Lakers,131.0,Miami Heat,113.0,Box Score,,19600.0,
"Thu, Mar 1, 2018",10:30 pm,Minnesota Timberwolves,99.0,Portland Trail Blazers,108.0,Box Score,,19533.0,
"Thu, Mar 1, 2018",10:00 pm,Brooklyn Nets,111.0,Sacramento Kings,116.0,Box Score,OT,,
"Fri, Mar 2, 2018",7:30 pm,Golden State Warriors,114.0,Atlanta Hawks,109.0,Box Score,,16728.0,
"Fri, Mar 2, 2018",8:00 pm,Dallas Mavericks,100.0,Chicago Bulls,108.0,Box Score,,21017.0,
"Fri, Mar 2, 2018",10:30 pm,New York Knicks,105.0,Los Angeles Clippers,128.0,Box Score,,17190.0,
"Fri, Mar 2, 2018",8:00 pm,Denver Nuggets,108.0,Memphis Grizzlies,102.0,Box Score,,16421.0,
"Fri, Mar 2, 2018",8:00 pm,Indiana Pacers,103.0,Milwaukee Bucks,96.0,Box Score,,17217.0,
"Fri, Mar 2, 2018",7:00 pm,Detroit Pistons,106.0,Orlando Magic,115.0,Box Score,OT,17223.0,
"Fri, Mar 2, 2018",7:00 pm,Charlotte Hornets,99.0,Philadelphia 76ers,110.0,Box Score,,20487.0,
"Fri, Mar 2, 2018",9:00 pm,Oklahoma City Thunder,124.0,Phoenix Suns,116.0,Box Score,,18055.0,
"Fri, Mar 2, 2018",10:30 pm,Minnesota Timberwolves,108.0,Utah Jazz,116.0,Box Score,,18306.0,
"Fri, Mar 2, 2018",8:00 pm,Toronto Raptors,102.0,Washington Wizards,95.0,Box Score,,18631.0,
"Sat, Mar 3, 2018",7:30 pm,Denver Nuggets,126.0,Cleveland Cavaliers,117.0,Box Score,,20562.0,
"Sat, Mar 3, 2018",8:30 pm,Boston Celtics,120.0,Houston Rockets,123.0,Box Score,,18476.0,
"Sat, Mar 3, 2018",7:30 pm,Detroit Pistons,96.0,Miami Heat,105.0,Box Score,,19600.0,
"Sat, Mar 3, 2018",7:00 pm,Memphis Grizzlies,100.0,Orlando Magic,107.0,Box Score,,17875.0,
"Sat, Mar 3, 2018",10:00 pm,Oklahoma City Thunder,100.0,Portland Trail Blazers,108.0,Box Score,,20063.0,
"Sat, Mar 3, 2018",10:00 pm,Utah Jazz,98.0,Sacramento Kings,91.0,Box Score,,17583.0,
"Sat, Mar 3, 2018",9:00 pm,Los Angeles Lakers,116.0,San Antonio Spurs,112.0,Box Score,,18557.0,
"Sun, Mar 4, 2018",3:30 pm,Phoenix Suns,112.0,Atlanta Hawks,113.0,Box Score,,15166.0,
"Sun, Mar 4, 2018",7:00 pm,New Orleans Pelicans,126.0,Dallas Mavericks,109.0,Box Score,,19798.0,
"Sun, Mar 4, 2018",9:00 pm,Brooklyn Nets,120.0,Los Angeles Clippers,123.0,Box Score,,16384.0,
"Sun, Mar 4, 2018",8:00 pm,Philadelphia 76ers,110.0,Milwaukee Bucks,118.0,Box Score,,15587.0,
"Sun, Mar 4, 2018",9:00 pm,New York Knicks,99.0,Sacramento Kings,102.0,Box Score,,17583.0,
"Sun, Mar 4, 2018",6:00 pm,Charlotte Hornets,98.0,Toronto Raptors,103.0,Box Score,,19800.0,
"Sun, Mar 4, 2018",6:00 pm,Indiana Pacers,98.0,Washington Wizards,95.0,Box Score,,16646.0,
"Mon, Mar 5, 2018",8:00 pm,Boston Celtics,105.0,Chicago Bulls,89.0,Box Score,,21286.0,
"Mon, Mar 5, 2018",7:00 pm,Detroit Pistons,90.0,Cleveland Cavaliers,112.0,Box Score,,20562.0,
"Mon, Mar 5, 2018",7:00 pm,Milwaukee Bucks,89.0,Indiana Pacers,92.0,Box Score,,15874.0,
"Mon, Mar 5, 2018",10:30 pm,Portland Trail Blazers,108.0,Los Angeles Lakers,103.0,Box Score,,18997.0,
"Mon, Mar 5, 2018",7:30 pm,Phoenix Suns,103.0,Miami Heat,125.0,Box Score,,19600.0,
"Mon, Mar 5, 2018",8:30 pm,Memphis Grizzlies,98.0,San Antonio Spurs,100.0,Box Score,,18418.0,
"Mon, Mar 5, 2018",9:00 pm,Orlando Magic,80.0,Utah Jazz,94.0,Box Score,,18306.0,
"Tue, Mar 6, 2018",7:00 pm,Philadelphia 76ers,128.0,Charlotte Hornets,114.0,Box Score,,15600.0,
"Tue, Mar 6, 2018",8:30 pm,Denver Nuggets,107.0,Dallas Mavericks,118.0,Box Score,,19504.0,
"Tue, Mar 6, 2018",10:30 pm,Brooklyn Nets,101.0,Golden State Warriors,114.0,Box Score,,19596.0,
"Tue, Mar 6, 2018",10:30 pm,New Orleans Pelicans,121.0,Los Angeles Clippers,116.0,Box Score,,16412.0,
"Tue, Mar 6, 2018",8:00 pm,Houston Rockets,122.0,Oklahoma City Thunder,112.0,Box Score,,18203.0,
"Tue, Mar 6, 2018",10:00 pm,New York Knicks,87.0,Portland Trail Blazers,111.0,Box Score,,19393.0,
"Tue, Mar 6, 2018",7:00 pm,Atlanta Hawks,90.0,Toronto Raptors,106.0,Box Score,,19800.0,
"Tue, Mar 6, 2018",7:00 pm,Miami Heat,113.0,Washington Wizards,117.0,Box Score,OT,16582.0,
"Wed, Mar 7, 2018",8:00 pm,Memphis Grizzlies,110.0,Chicago Bulls,119.0,Box Score,,20210.0,
"Wed, Mar 7, 2018",10:30 pm,Cleveland Cavaliers,113.0,Denver Nuggets,108.0,Box Score,,20062.0,
"Wed, Mar 7, 2018",8:00 pm,Toronto Raptors,121.0,Detroit Pistons,119.0,Box Score,OT,17769.0,
"Wed, Mar 7, 2018",7:00 pm,Utah Jazz,104.0,Indiana Pacers,84.0,Box Score,,16432.0,
"Wed, Mar 7, 2018",10:30 pm,Orlando Magic,107.0,Los Angeles Lakers,108.0,Box Score,,18997.0,
"Wed, Mar 7, 2018",8:00 pm,Houston Rockets,110.0,Milwaukee Bucks,99.0,Box Score,,17195.0,
"Wed, Mar 7, 2018",10:00 pm,New Orleans Pelicans,114.0,Sacramento Kings,101.0,Box Score,,17583.0,
"Thu, Mar 8, 2018",7:00 pm,Brooklyn Nets,125.0,Charlotte Hornets,111.0,Box Score,,14173.0,
"Thu, Mar 8, 2018",10:30 pm,San Antonio Spurs,107.0,Golden State Warriors,110.0,Box Score,,19596.0,
"Thu, Mar 8, 2018",7:30 pm,Philadelphia 76ers,99.0,Miami Heat,108.0,Box Score,,19600.0,
"Thu, Mar 8, 2018",8:00 pm,Boston Celtics,117.0,Minnesota Timberwolves,109.0,Box Score,,18978.0,
"Thu, Mar 8, 2018",8:00 pm,Phoenix Suns,87.0,Oklahoma City Thunder,115.0,Box Score,,18203.0,
"Fri, Mar 9, 2018",9:00 pm,Los Angeles Lakers,116.0,Denver Nuggets,125.0,Box Score,,19807.0,
"Fri, Mar 9, 2018",7:00 pm,Chicago Bulls,83.0,Detroit Pistons,99.0,Box Score,,17406.0,
"Fri, Mar 9, 2018",7:00 pm,Atlanta Hawks,87.0,Indiana Pacers,112.0,Box Score,,17923.0,
"Fri, Mar 9, 2018",10:30 pm,Cleveland Cavaliers,102.0,Los Angeles Clippers,116.0,Box Score,,19130.0,
"Fri, Mar 9, 2018",8:00 pm,Utah Jazz,95.0,Memphis Grizzlies,78.0,Box Score,,15622.0,
"Fri, Mar 9, 2018",8:00 pm,New York Knicks,112.0,Milwaukee Bucks,120.0,Box Score,,18717.0,
"Fri, Mar 9, 2018",8:00 pm,Washington Wizards,116.0,New Orleans Pelicans,97.0,Box Score,,18143.0,
"Fri, Mar 9, 2018",10:00 pm,Golden State Warriors,108.0,Portland Trail Blazers,125.0,Box Score,,19487.0,
"Fri, Mar 9, 2018",10:00 pm,Orlando Magic,88.0,Sacramento Kings,94.0,Box Score,,17583.0,
"Fri, Mar 9, 2018",7:30 pm,Houston Rockets,105.0,Toronto Raptors,108.0,Box Score,,20131.0,
"Sat, Mar 10, 2018",5:00 pm,Phoenix Suns,115.0,Charlotte Hornets,122.0,Box Score,,19336.0,
"Sat, Mar 10, 2018",8:30 pm,Memphis Grizzlies,80.0,Dallas Mavericks,114.0,Box Score,,19579.0,
"Sat, Mar 10, 2018",10:30 pm,Orlando Magic,105.0,Los Angeles Clippers,113.0,Box Score,,16561.0,
"Sat, Mar 10, 2018",7:30 pm,Washington Wizards,102.0,Miami Heat,129.0,Box Score,,19689.0,
"Sat, Mar 10, 2018",8:30 pm,San Antonio Spurs,94.0,Oklahoma City Thunder,104.0,Box Score,,18203.0,
"Sun, Mar 11, 2018",3:30 pm,Chicago Bulls,129.0,Atlanta Hawks,122.0,Box Score,,15266.0,
"Sun, Mar 11, 2018",7:30 pm,Indiana Pacers,99.0,Boston Celtics,97.0,Box Score,,18624.0,
"Sun, Mar 11, 2018",7:30 pm,Philadelphia 76ers,120.0,Brooklyn Nets,97.0,Box Score,,16901.0,
"Sun, Mar 11, 2018",7:00 pm,Houston Rockets,105.0,Dallas Mavericks,82.0,Box Score,,20394.0,
"Sun, Mar 11, 2018",5:00 pm,Sacramento Kings,104.0,Denver Nuggets,130.0,Box Score,,19520.0,
"Sun, Mar 11, 2018",9:00 pm,Cleveland Cavaliers,113.0,Los Angeles Lakers,127.0,Box Score,,18997.0,
"Sun, Mar 11, 2018",3:30 pm,Golden State Warriors,103.0,Minnesota Timberwolves,109.0,Box Score,,18978.0,
"Sun, Mar 11, 2018",4:00 pm,Utah Jazz,116.0,New Orleans Pelicans,99.0,Box Score,,18062.0,
"Sun, Mar 11, 2018",1:00 pm,Toronto Raptors,132.0,New York Knicks,106.0,Box Score,,19812.0,
"Mon, Mar 12, 2018",8:00 pm,San Antonio Spurs,93.0,Houston Rockets,109.0,Box Score,,18092.0,
"Mon, Mar 12, 2018",8:00 pm,Milwaukee Bucks,121.0,Memphis Grizzlies,103.0,Box Score,,14112.0,
"Mon, Mar 12, 2018",8:00 pm,Sacramento Kings,101.0,Oklahoma City Thunder,106.0,Box Score,,18203.0,
"Mon, Mar 12, 2018",10:30 pm,Miami Heat,99.0,Portland Trail Blazers,115.0,Box Score,,19786.0,
"Tue, Mar 13, 2018",7:30 pm,Oklahoma City Thunder,119.0,Atlanta Hawks,107.0,Box Score,,16739.0,
"Tue, Mar 13, 2018",7:30 pm,Toronto Raptors,116.0,Brooklyn Nets,102.0,Box Score,,16654.0,
"Tue, Mar 13, 2018",8:00 pm,Los Angeles Clippers,112.0,Chicago Bulls,106.0,Box Score,,20912.0,
"Tue, Mar 13, 2018",10:30 pm,Denver Nuggets,103.0,Los Angeles Lakers,112.0,Box Score,,18997.0,
"Tue, Mar 13, 2018",8:00 pm,Charlotte Hornets,115.0,New Orleans Pelicans,119.0,Box Score,,15507.0,
"Tue, Mar 13, 2018",7:30 pm,Dallas Mavericks,110.0,New York Knicks,97.0,Box Score,,18597.0,
"Tue, Mar 13, 2018",7:00 pm,Indiana Pacers,101.0,Philadelphia 76ers,98.0,Box Score,,20531.0,
"Tue, Mar 13, 2018",10:00 pm,Cleveland Cavaliers,129.0,Phoenix Suns,107.0,Box Score,,18055.0,
"Tue, Mar 13, 2018",8:30 pm,Orlando Magic,72.0,San Antonio Spurs,108.0,Box Score,,18418.0,
"Tue, Mar 13, 2018",9:00 pm,Detroit Pistons,79.0,Utah Jazz,110.0,Box Score,,18306.0,
"Tue, Mar 13, 2018",7:00 pm,Minnesota Timberwolves,116.0,Washington Wizards,111.0,Box Score,,17078.0,
"Wed, Mar 14, 2018",8:00 pm,Washington Wizards,125.0,Boston Celtics,124.0,Box Score,2OT,18624.0,
"Wed, Mar 14, 2018",10:30 pm,Los Angeles Lakers,106.0,Golden State Warriors,117.0,Box Score,,19596.0,
"Wed, Mar 14, 2018",7:00 pm,Milwaukee Bucks,117.0,Orlando Magic,126.0,Box Score,,17713.0,
"Wed, Mar 14, 2018",10:00 pm,Miami Heat,119.0,Sacramento Kings,123.0,Box Score,OT,17583.0,
"Thu, Mar 15, 2018",7:30 pm,Charlotte Hornets,129.0,Atlanta Hawks,117.0,Box Score,,14486.0,
"Thu, Mar 15, 2018",9:00 pm,Detroit Pistons,113.0,Denver Nuggets,120.0,Box Score,,18697.0,
"Thu, Mar 15, 2018",8:00 pm,Los Angeles Clippers,96.0,Houston Rockets,101.0,Box Score,,18055.0,
